activity_code,title,status,reason,activity_id,city_csv,city_resolved,country_csv,country_resolved,price_rows,cache_price,cache_price_markup,mode
297244,"Japan Rail Pass 21-Day, Ordinary Second Class – Unlimited Nationwide Travel with Digital Guide",updated,,6a159a2c4891128cc495b664,"Nationwide, Japan","Nara, Kyoto, Tokyo, Hokkaido, Fukuoka, Hiroshima, Chiryu, Osaka, Sapporo, Nagoya, Hakone, Kanazawa, Kanazawa, Hakone, Kawaguchiko, Okinawa, Kerama Islands, Yokohama, Uji, Awaji Island, Shirakawa-go, Shirahama, Chiba, Nationwide, Kansai Region, Mount Fuji, Miyama, Beppu, Himeji, Naha, Shiga, Amanohashidate, Wakayama, Arima, Ine, Jozankei, Kamakura, Biei, Takayama, Tottori, Nagano, Asahikawa, Kobe, Komatsu, Hiroshima Shinkasen, Chitose, Shin Osaka, Matsuyama, Tsuruga",Japan,Japan,2,65601.85,9840.28,live
509196,Kerama Islands Day Trip from Naha – Snorkeling & Swim with Sea Turtles,updated,,6a159a2c4891128cc495b668,"Naha, Kerama Islands","Naha, Kerama Islands",Japan,Japan,2,6310.44,946.57,live
546327,"Osaka Private 10-Hour Chartered Car with English Driver – to Osaka City, 10-Seat",updated,,6a1597c689b19804ccc46677,Osaka,Osaka,Japan,Japan,1,16073.06,2410.96,live
539031,Kamakura · 10 hours · Group of 1-9 · Kamakura · NEXT TOUR(Special Offer),updated,,6a159a2c4891128cc495b66e,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,27747.48,4162.12,live
539019,Kamakura · 10 hours · Group of 1-6 · Haneda International Airport · CHINICHI (Popular Choice),updated,,6a159a2c4891128cc495b671,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,21867.36,3280.1,live
546324,"Osaka Private 10-Hour Chartered Car with English Driver – to Osaka City, 7-Seat",updated,,6a1597c789b19804ccc4667a,Osaka,Osaka,Japan,Japan,1,15404.0,2310.6,live
539009,Kamakura · 10 hours · Group of 1-6 · Kamakura · CHINICHI (Popular Choice),updated,,6a159a2d4891128cc495b676,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,16354.92,2453.24,live
539029,Kamakura · 10 hours · Group of 1-9 · Kamakura · Ansu Travel (Quality Service),updated,,6a159a2d4891128cc495b679,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,20213.24,3031.99,live
545852,"Osaka Private 10-Hour Chartered Car with English Driver – to Kyoto, 10-Seat",updated,,6a1597c789b19804ccc4667d,"Osaka, Kyoto","Osaka, Kyoto",Japan,Japan,1,20580.93,3087.14,live
444913,"Osaka Tsutenkaku Tower Slider – High-Rise Slide Thrilling Attraction Ticket, Shinsekai",updated,,6a1597c789b19804ccc46680,Osaka,Osaka,Japan,Japan,2,686.87,103.03,live
505144,Sapporo Jozankei & Head Buddha One-Day Tour with Cultural Immersion,updated,,6a159a2e4891128cc495b681,"Sapporo, Jozankei","Sapporo, Jozankei",Japan,Japan,1,4997.93,749.69,live
297249,"Japan Rail Pass 7-Day, Green Car First Class – Unlimited Nationwide Travel with Digital Guide",updated,,6a159a2e4891128cc495b684,"Nationwide, Japan","Nara, Kyoto, Tokyo, Hokkaido, Fukuoka, Hiroshima, Chiryu, Osaka, Sapporo, Nagoya, Hakone, Kanazawa, Kanazawa, Hakone, Kawaguchiko, Okinawa, Kerama Islands, Yokohama, Uji, Awaji Island, Shirakawa-go, Shirahama, Chiba, Nationwide, Kansai Region, Mount Fuji, Miyama, Beppu, Himeji, Naha, Shiga, Amanohashidate, Wakayama, Arima, Ine, Jozankei, Kamakura, Biei, Takayama, Tottori, Nagano, Asahikawa, Kobe, Komatsu, Hiroshima Shinkasen, Chitose, Shin Osaka, Matsuyama, Tsuruga",Japan,Japan,2,45890.27,6883.54,live
612722,"Osaka 2-Day Private Car Tour – Kyoto Route, English Driver, 7-Seat",updated,,6a1597c889b19804ccc46684,"Osaka, Kyoto","Osaka, Kyoto",Japan,Japan,1,34914.04,5237.11,live
256729,"Nagano Day Tour – Snow Monkey Park, Zenko-ji Temple & Sake Tasting, from Nagano Station",updated,,6a159a2e4891128cc495b68a,Nagano,Nagano,Japan,Japan,2,13237.2,1985.58,live
614581,"Osaka 7-Day Private Charter Car with English Driver, 7-Seat",updated,,6a1597c889b19804ccc46687,"Osaka, Kyoto, Nagoya, Tokyo","Osaka, Kyoto, Nagoya, Tokyo",Japan,Japan,1,139657.14,20948.57,live
695165,"Asahiyama Zoo & Biei Blue Pond & Shirogane Falls or Farm Tomita Day Trip (Departing from Sapporo, Hokkaido, includes original souvenir - Winter Day Trip)",updated,,6a159a2f4891128cc495b690,"Sapporo, Asahikawa, Biei","Sapporo, Asahikawa, Biei",Japan,Japan,1,6248.19,937.23,live
545829,"Osaka Private 10-Hour Chartered Car with English Driver – to Kyoto, 7-Seat",updated,,6a1597c889b19804ccc4668a,"Osaka, Kyoto","Osaka, Kyoto",Japan,Japan,1,18082.19,2712.33,live
467912,[Kyoto Classic Deep Dive] Kinkaku-ji & Kiyomizu-dera Temple & Ninenzaka & Gion/Hanamikoji Street & Yasaka Shrine & Fushimi Inari-taisha Shrine In-Depth Slow Travel Day Tour (Osaka Hotel Pickup Available),updated,,6a1597c989b19804ccc4668d,"Osaka, Kyoto","Osaka, Kyoto",Japan,Japan,1,5739.79,860.97,live
537827,Yokohama · 10 hours · Group of 1-9 · Yokohama · NEXT TOUR(Special Offer),updated,,6a159a2f4891128cc495b697,"Tokyo, Yokohama","Tokyo, Yokohama",Japan,Japan,1,30688.03,4603.2,live
533587,Tokyo (23 wards) · 5 hours · Group of 1-6 · Tokyo (23 wards) · Ansu Travel (Quality Service),updated,,6a1597c989b19804ccc46690,Tokyo,Tokyo,Japan,Japan,1,11025.85,1653.88,live
297252,"Japan Rail Pass 14-Day, Green Car First Class – Unlimited Nationwide Travel with Digital Guide",updated,,6a159a304891128cc495b69c,"Nationwide, Japan","Nara, Kyoto, Tokyo, Hokkaido, Fukuoka, Hiroshima, Chiryu, Osaka, Sapporo, Nagoya, Hakone, Kanazawa, Kanazawa, Hakone, Kawaguchiko, Okinawa, Kerama Islands, Yokohama, Uji, Awaji Island, Shirakawa-go, Shirahama, Chiba, Nationwide, Kansai Region, Mount Fuji, Miyama, Beppu, Himeji, Naha, Shiga, Amanohashidate, Wakayama, Arima, Ine, Jozankei, Kamakura, Biei, Takayama, Tottori, Nagano, Asahikawa, Kobe, Komatsu, Hiroshima Shinkasen, Chitose, Shin Osaka, Matsuyama, Tsuruga",Japan,Japan,2,72162.34,10824.35,live
537798,Yokohama · 10 hours · Group of 1-6 · Narita International Airport · Ansu Travel (Quality Service),updated,,6a159a304891128cc495b6a0,"Tokyo, Yokohama","Tokyo, Yokohama",Japan,Japan,1,23889.17,3583.38,live
539026,Kamakura · 10 hours · Group of 1-9 · Tokyo (23 wards) · CHINICHI (Popular Choice),updated,,6a159a304891128cc495b6a3,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,23704.84,3555.73,live
517147,Mount Fuji and Lake Kawaguchiko Day Trip from Tokyo,updated,,6a159a304891128cc495b6a6,"Tokyo, Mount Fuji, Kawaguchiko","Tokyo, Mount Fuji, Kawaguchiko",Japan,Japan,1,4629.6,694.44,live
545862,"Osaka Private 10-Hour Chartered Car with English Driver – to Nara, 10-Seat",updated,,6a1597ca89b19804ccc46693,"Osaka, Nara","Osaka, Nara",Japan,Japan,1,20580.93,3087.14,live
478317,Mount Fuji Panoramic Day Trip (From Tokyo),updated,,6a159a314891128cc495b6ab,"Tokyo, Mount Fuji","Tokyo, Mount Fuji",Japan,Japan,1,4909.74,736.46,live
