activity_code,title,status,reason,activity_id,city_csv,city_resolved,country_csv,country_resolved,price_rows,cache_price,cache_price_markup,mode
542825,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,skipped_location,"city missing=['Kansai Region'] resolved=['Osaka'], country found=True",,"Osaka, Kansai Region",Osaka,Japan,Japan,0,,,live
545877,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,skipped_location,"city missing=['Wakayama'] resolved=['Osaka'], country found=True",,"Osaka, Wakayama",Osaka,Japan,Japan,0,,,live
589866,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,skipped_location,"city missing=['Kansai Region'] resolved=['Osaka'], country found=True",,"Osaka, Kansai Region",Osaka,Japan,Japan,0,,,live
291449,Osaka City/Kyoto/Nara/Uji/Kobe Popular Locations Customized Chartered Car Day Tour,skipped_location,"city missing=['Uji', 'Kobe'] resolved=['Osaka', 'Kyoto', 'Nara'], country found=True",,"Osaka, Kyoto, Nara, Uji, Kobe","Osaka, Kyoto, Nara",Japan,Japan,0,,,live
669078,Osaka Tsutenkaku Tower Ticket,inserted,,6a1597cc89b19804ccc4669d,Osaka,Osaka,Japan,Japan,1,1873.83,281.07,live
545286,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1597cd89b19804ccc466a0,Osaka,Osaka,Japan,Japan,1,12724.83,1908.72,live
666757,"Asahiyama Zoo & Biei Blue Pond & Shirogane Falls or Farm Tomita Day Trip (Departing from Sapporo, Hokkaido, includes original souvenir)",skipped_location,"city missing=['Asahikawa', 'Biei'] resolved=['Sapporo'], country found=True",,"Sapporo, Asahikawa, Biei",Sapporo,Japan,Japan,0,,,live
538488,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1597cd89b19804ccc466a3,Tokyo,Tokyo,Japan,Japan,1,22051.69,3307.75,live
539003,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Kamakura'] resolved=['Tokyo'], country found=True",,"Tokyo, Kamakura",Tokyo,Japan,Japan,0,,,live
545865,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,skipped_location,"city missing=['Kobe'] resolved=['Osaka'], country found=True",,"Osaka, Kobe",Osaka,Japan,Japan,0,,,live
537819,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Yokohama'] resolved=['Tokyo'], country found=True",,"Tokyo, Yokohama",Tokyo,Japan,Japan,0,,,live
539053,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Kamakura'] resolved=['Tokyo'], country found=True",,"Tokyo, Kamakura",Tokyo,Japan,Japan,0,,,live
315270,Kyoto Day Tour with Optional Lunch,inserted,,6a1597ce89b19804ccc466a6,Kyoto,Kyoto,Japan,Japan,2,11870.73,1780.61,live
538238,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1597ce89b19804ccc466aa,Tokyo,Tokyo,Japan,Japan,1,20213.24,3031.99,live
545870,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,skipped_location,"city missing=['Kobe'] resolved=['Osaka'], country found=True",,"Osaka, Kobe",Osaka,Japan,Japan,0,,,live
358062V1,Kyoto Kimono Rental Experience Photography 30 minutes | 50 film photos / 6 edited photos,inserted,,6a1597ce89b19804ccc466ad,Kyoto,Kyoto,Japan,Japan,1,3077.09,461.56,live
358062V2,Kyoto Kimono Rental Experience Photography 60 minutes | 100 film photos / 12 professionally retouched photos,inserted,,6a1597ce89b19804ccc466b0,Kyoto,Kyoto,Japan,Japan,1,4798.51,719.78,live
358062V3,Kyoto Kimono Rental Experience Photography 120 minutes | 200 film photos/20 edited photos,inserted,,6a1597ce89b19804ccc466b3,Kyoto,Kyoto,Japan,Japan,1,8559.29,1283.89,live
358062V4,Kyoto Kimono Rental Experience Photography 90 minutes | 150 film photos / 16 edited photos,inserted,,6a1597ce89b19804ccc466b6,Kyoto,Kyoto,Japan,Japan,1,6840.8,1026.12,live
538583,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Yokohama'] resolved=['Tokyo'], country found=True",,"Tokyo, Yokohama",Tokyo,Japan,Japan,0,,,live
538246,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1597cf89b19804ccc466b9,Tokyo,Tokyo,Japan,Japan,1,18375.76,2756.36,live
614514,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1597cf89b19804ccc466bc,"Osaka, Kyoto","Osaka, Kyoto",Japan,Japan,1,93717.25,14057.59,live
297258,JR Whole Japan Rail Pass,skipped_location,"city missing=['Nationwide', 'Japan'] resolved=[], country found=True",,"Nationwide, Japan",,Japan,Japan,0,,,live
277242,Tokyo Amazing Sightseeing Bus Day Tour,inserted,,6a1597cf89b19804ccc466bf,Tokyo,Tokyo,Japan,Japan,3,8746.64,1312.0,live
614476,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,skipped_location,"city missing=['Kobe'] resolved=['Osaka', 'Kyoto', 'Nara'], country found=True",,"Osaka, Kobe, Kyoto, Nara","Osaka, Kyoto, Nara",Japan,Japan,0,,,live
539070,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Kamakura'] resolved=['Tokyo'], country found=True",,"Tokyo, Kamakura",Tokyo,Japan,Japan,0,,,live
654051,Osaka City/Kyoto/Nara/Uji/Kobe Popular Locations Customized Chartered Car Day Tour,inserted,,6a1597d089b19804ccc466c4,Osaka,Osaka,Japan,Japan,3,12495.63,1874.34,live
297236,JR Whole Japan Rail Pass,skipped_location,"city missing=['Nationwide', 'Japan'] resolved=[], country found=True",,"Nationwide, Japan",,Japan,Japan,0,,,live
538255,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1597d089b19804ccc466c9,Tokyo,Tokyo,Japan,Japan,1,18375.76,2756.36,live
537786,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Yokohama'] resolved=['Tokyo'], country found=True",,"Tokyo, Yokohama",Tokyo,Japan,Japan,0,,,live
539063,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Kamakura'] resolved=['Tokyo'], country found=True",,"Tokyo, Kamakura",Tokyo,Japan,Japan,0,,,live
394064,Churashima Okinawa Bus Day Tour (Naha or Chatan Departure),skipped_location,"city missing=['Naha', 'Okinawa'] resolved=[], country found=True",,"Naha, Okinawa",,Japan,Japan,0,,,live
614574,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1597d189b19804ccc466cc,"Osaka, Nagoya, Tokyo","Osaka, Nagoya, Tokyo",Japan,Japan,1,128631.29,19294.69,live
614444,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,skipped_location,"city missing=['Kobe'] resolved=['Osaka', 'Kyoto'], country found=True",,"Osaka, Kyoto, Kobe","Osaka, Kyoto",Japan,Japan,0,,,live
539075,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Kamakura'] resolved=['Tokyo'], country found=True",,"Tokyo, Kamakura",Tokyo,Japan,Japan,0,,,live
289893,Hakone Yumoto Onsen Tenseien Admission Ticket (Hakone),inserted,,6a1597d189b19804ccc466cf,Hakone,Hakone,Japan,Japan,1,2392.61,358.89,live
275128,Tokyo Amazing Sightseeing Bus Day Tour,inserted,,6a1597d189b19804ccc466d2,Tokyo,Tokyo,Japan,Japan,3,12471.48,1870.72,live
600005,Kyoto Amanohashidate & Ine Funaya & Ine Bay Scenic Day Trip (Departing from Osaka or Kyoto),skipped_location,"city missing=['Amanohashidate', 'Ine'] resolved=['Kyoto'], country found=True",,"Kyoto, Amanohashidate, Ine",Kyoto,Japan,Japan,0,,,live
511045,Osaka: Guided Food Tour with 12 Dishes at 4 Local Eateries,inserted,,6a1597d289b19804ccc466d7,Osaka,Osaka,Japan,Japan,3,7478.74,1121.81,live
682825,"Himeji Castle, Kobe Mt. Rokko & Arima Onsen Day Trip (Spring/Year-round)",skipped_location,"city missing=['Himeji', 'Kobe', 'Arima'] resolved=['Osaka'], country found=True",,"Osaka, Himeji, Kobe, Arima",Osaka,Japan,Japan,0,,,live
372146,Churashima Okinawa Bus Day Tour (Naha or Chatan Departure),skipped_location,"city missing=['Naha', 'Okinawa'] resolved=[], country found=True",,"Naha, Okinawa",,Japan,Japan,0,,,live
539023,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Kamakura'] resolved=['Tokyo'], country found=True",,"Tokyo, Kamakura",Tokyo,Japan,Japan,0,,,live
275840,Tokyo Amazing Sightseeing Bus Day Tour,inserted,,6a1597d289b19804ccc466dc,Tokyo,Tokyo,Japan,Japan,3,11847.9,1777.18,live
500265,Kyoto Amanohashidate & Ine Funaya & Ine Bay Scenic Day Trip (Departing from Osaka or Kyoto),skipped_location,"city missing=['Ine', 'Amanohashidate'] resolved=['Kyoto'], country found=True",,"Kyoto, Ine, Amanohashidate",Kyoto,Japan,Japan,0,,,live
509209,Kerama Islands Snorkeling with Pick-up from Designated Spots in Naha,skipped_location,"city missing=['Naha', 'Kerama Islands'] resolved=[], country found=True",,"Naha, Kerama Islands",,Japan,Japan,0,,,live
614532,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1597d389b19804ccc466e1,"Osaka, Kyoto","Osaka, Kyoto",Japan,Japan,1,99229.68,14884.45,live
537806,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Yokohama'] resolved=['Tokyo'], country found=True",,"Tokyo, Yokohama",Tokyo,Japan,Japan,0,,,live
614461,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1597d389b19804ccc466e4,"Osaka, Kyoto, Nara","Osaka, Kyoto, Nara",Japan,Japan,1,55127.28,8269.09,live
614465,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1597d489b19804ccc466e7,"Osaka, Kyoto, Nara","Osaka, Kyoto, Nara",Japan,Japan,1,62478.17,9371.73,live
537825,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Yokohama'] resolved=['Tokyo'], country found=True",,"Tokyo, Yokohama",Tokyo,Japan,Japan,0,,,live
538234,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1597d489b19804ccc466ea,Tokyo,Tokyo,Japan,Japan,1,18008.07,2701.21,live
614510,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,skipped_location,"city missing=['Kobe', 'Uji'] resolved=['Osaka', 'Kyoto'], country found=True",,"Osaka, Kobe, Kyoto, Uji","Osaka, Kyoto",Japan,Japan,0,,,live
281447,Churashima Okinawa Bus Day Tour (Naha or Chatan Departure),skipped_location,"city missing=['Naha', 'Okinawa'] resolved=[], country found=True",,"Naha, Okinawa",,Japan,Japan,0,,,live
589308,Tokyo: Sumo Live Show with Photo in Shinjuku,skipped_validation,invalid tags=['Shows'],,Tokyo,,Japan,,0,,,live
539021,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Kamakura'] resolved=['Tokyo'], country found=True",,"Tokyo, Kamakura",Tokyo,Japan,Japan,0,,,live
464669,OSAKA e-PASS,inserted,,6a1597d589b19804ccc466ed,Osaka,Osaka,Japan,Japan,1,1873.83,281.07,live
589852,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,skipped_location,"city missing=['Kansai Region'] resolved=['Osaka'], country found=True",,"Osaka, Kansai Region",Osaka,Japan,Japan,0,,,live
614501,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,skipped_location,"city missing=['Kobe', 'Uji'] resolved=['Osaka', 'Kyoto'], country found=True",,"Osaka, Kobe, Kyoto, Uji","Osaka, Kyoto",Japan,Japan,0,,,live
614566,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1597d589b19804ccc466f0,"Osaka, Nagoya, Tokyo","Osaka, Nagoya, Tokyo",Japan,Japan,1,128631.29,19294.69,live
317635,Kyoto & Nara Full-Day Private Guided Tour with Transfers,inserted,,6a1597d689b19804ccc466f3,"Kyoto, Nara","Kyoto, Nara",Japan,Japan,3,0.0,0.0,live
612629,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1597d689b19804ccc466f8,"Osaka, Nara","Osaka, Nara",Japan,Japan,1,34914.04,5237.11,live
538256,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1597d689b19804ccc466fb,Tokyo,Tokyo,Japan,Japan,1,24255.89,3638.38,live
538624,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Yokohama'] resolved=['Tokyo'], country found=True",,"Tokyo, Yokohama",Tokyo,Japan,Japan,0,,,live
539041,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Kamakura'] resolved=['Tokyo'], country found=True",,"Tokyo, Kamakura",Tokyo,Japan,Japan,0,,,live
589859,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,skipped_location,"city missing=['Kansai Region'] resolved=['Osaka'], country found=True",,"Osaka, Kansai Region",Osaka,Japan,Japan,0,,,live
542807,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,skipped_location,"city missing=['Wakayama', 'Shiga', 'Himeji'] resolved=['Osaka'], country found=True",,"Osaka, Wakayama, Shiga, Himeji",Osaka,Japan,Japan,0,,,live
500266,Kyoto Amanohashidate & Ine Funaya & Ine Bay Scenic Day Trip (Departing from Osaka or Kyoto),skipped_location,"city missing=['Ine', 'Amanohashidate'] resolved=['Kyoto'], country found=True",,"Kyoto, Ine, Amanohashidate",Kyoto,Japan,Japan,0,,,live
539006,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Kamakura'] resolved=['Tokyo'], country found=True",,"Tokyo, Kamakura",Tokyo,Japan,Japan,0,,,live
542813,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,skipped_location,"city missing=['Shirahama', 'Tottori', 'Awaji Island'] resolved=['Osaka'], country found=True",,"Osaka, Shirahama, Tottori, Awaji Island",Osaka,Japan,Japan,0,,,live
496607,Osaka Castle 3 hours Historical Walking Tour,inserted,,6a1597d789b19804ccc466fe,Osaka,Osaka,Japan,Japan,7,9377.58,1406.64,live
537789,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Yokohama'] resolved=['Tokyo'], country found=True",,"Tokyo, Yokohama",Tokyo,Japan,Japan,0,,,live
326647,Osaka Aquarium Kaiyukan Ticket,inserted,,6a1597d889b19804ccc46707,Osaka,Osaka,Japan,Japan,3,1687.07,253.06,live
685863,"Himeji Castle, Kobe Mt. Rokko & Arima Onsen Day Trip (Spring/Year-round)",skipped_location,"city missing=['Himeji', 'Kobe', 'Arima'] resolved=['Osaka'], country found=True",,"Osaka, Himeji, Kobe, Arima",Osaka,Japan,Japan,0,,,live
394053,"Snow Monkeys, Zenko-ji Temple & Sake in Nagano day tour",skipped_location,"city missing=['Nagano'] resolved=[], country found=True",,Nagano,,Japan,Japan,0,,,live
297221,JR Whole Japan Rail Pass,skipped_location,"city missing=['Nationwide', 'Japan'] resolved=[], country found=True",,"Nationwide, Japan",,Japan,Japan,0,,,live
496606,Osaka Castle 3 hours Historical Walking Tour,inserted,,6a1597d889b19804ccc4670c,Osaka,Osaka,Japan,Japan,1,2709.07,406.36,live
538100,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1597d889b19804ccc4670f,Tokyo,Tokyo,Japan,Japan,1,18375.76,2756.36,live
289889,Hakone Yumoto Onsen Tenseien Admission Ticket (Hakone),inserted,,6a1597d989b19804ccc46712,Hakone,Hakone,Japan,Japan,1,1331.19,199.68,live
542849,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,skipped_location,"city missing=['Shirahama', 'Tottori', 'Awaji Island'] resolved=['Osaka'], country found=True",,"Osaka, Shirahama, Tottori, Awaji Island",Osaka,Japan,Japan,0,,,live
614552,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1597d989b19804ccc46715,"Osaka, Kyoto, Nara","Osaka, Kyoto, Nara",Japan,Japan,1,99229.68,14884.45,live
508827,Kerama Islands Snorkeling with Pick-up from Designated Spots in Naha,skipped_location,"city missing=['Naha', 'Kerama Islands'] resolved=[], country found=True",,"Naha, Kerama Islands",,Japan,Japan,0,,,live
612640,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1597d989b19804ccc46718,"Osaka, Nara","Osaka, Nara",Japan,Japan,1,36751.52,5512.73,live
433254,Osaka's 4 Major Attractions: Lake Biwa & La Collina Day Trip,skipped_location,"city missing=['Shiga'] resolved=['Osaka'], country found=True",,"Osaka, Shiga",Osaka,Japan,Japan,0,,,live
448691,Mount Fuji and Shibazakura Festival Full-Day Flower Viewing Tour,skipped_location,"city missing=['Mount Fuji'] resolved=['Tokyo'], country found=True",,"Tokyo, Mount Fuji",Tokyo,Japan,Japan,0,,,live
538469,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1597da89b19804ccc4671b,Tokyo,Tokyo,Japan,Japan,1,23889.17,3583.38,live
275854,Tokyo Amazing Sightseeing Bus Day Tour,inserted,,6a1597da89b19804ccc4671e,Tokyo,Tokyo,Japan,Japan,3,8746.64,1312.0,live
537792,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Yokohama'] resolved=['Tokyo'], country found=True",,"Tokyo, Yokohama",Tokyo,Japan,Japan,0,,,live
539032,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Kamakura'] resolved=['Tokyo'], country found=True",,"Tokyo, Kamakura",Tokyo,Japan,Japan,0,,,live
542723,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,skipped_location,"city missing=['Kansai Region'] resolved=['Osaka'], country found=True",,"Osaka, Kansai Region",Osaka,Japan,Japan,0,,,live
539007,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Kamakura'] resolved=['Tokyo'], country found=True",,"Tokyo, Kamakura",Tokyo,Japan,Japan,0,,,live
538603,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,skipped_location,"city missing=['Yokohama'] resolved=['Tokyo'], country found=True",,"Tokyo, Yokohama",Tokyo,Japan,Japan,0,,,live
